1730,花仙子,55.4,價太高了,41.60,46.41,52.00,4.69%
4711,永純,15,在合理價以內,13.60,15.17,17.00,5.66%
1710,東聯,18.6,價太高了,13.76,15.35,17.20,4.62%
1717,長興,31.25,價太高了,24.64,27.48,30.80,4.92%
1723,中碳,105.5,高於合理價,87.52,97.63,109.40,5.18%
1726,永記,70.3,高於合理價,58.40,65.15,73.00,5.19%
1102,亞泥,41,高於合理價,35.04,39.09,43.80,5.34%
1101,<optionvalue="1101">台泥,33.65,低於低價,38.88,43.37,48.60,7.22%
3260,威剛,57,在合理價以內,52.16,58.19,65.20,5.71%
5487,通泰,25.2,低於低價,25.44,28.38,31.80,6.30%
2330,台積電,448.5,價太高了,77.60,86.57,97.00,1.08%
3034,聯詠,315.5,價太高了,209.60,233.83,262.00,4.15%
9945,潤泰新,43.25,低於低價,56.48,63.01,70.60,8.16%
6184,大豐電,48.05,價太高了,37.92,42.30,47.40,4.93%
9904,寶成,34.2,價太高了,21.92,24.45,27.40,4.00%
9940,信義,26.9,低於低價,33.92,37.84,42.40,7.88%
9910,豐泰,206.5,價太高了,77.12,86.03,96.40,2.33%
9930,中聯資源,46,在合理價以內,43.36,48.37,54.20,5.89%
9942,茂順,105.5,價太高了,67.20,74.97,84.00,3.98%
9917,中保科,100,價太高了,64.80,72.29,81.00,4.05%
9924,福興,41,在合理價以內,36.96,41.23,46.20,5.63%
9941,<optionvalue="9941">裕融,155.5,價太高了,85.92,95.85,107.40,3.45%
9925,新保,39.1,高於合理價,31.36,34.98,39.20,5.01%
6201,亞弘電,39,在合理價以內,38.24,42.66,47.80,6.12%
6151,晉倫,26.35,低於低價,27.20,30.34,34.00,6.45%
6505,台塑化,80.3,價太高了,51.20,57.12,64.00,3.98%
8926,台汽電,32.45,價太高了,23.36,26.06,29.20,4.49%
9908,大台北,31.15,價太高了,16.80,18.74,21.00,3.37%
9918,欣天然,41.9,價太高了,20.48,22.84,25.60,3.05%
8917,欣泰,90,價太高了,26.08,29.09,32.60,1.81%
9926,新海,51.6,價太高了,26.88,29.98,33.60,3.25%
9931,欣高,39.9,價太高了,21.28,23.74,26.60,3.33%
8908,欣雄,67,價太高了,26.40,29.45,33.00,2.46%
2880,華南金,22.45,價太高了,16.64,18.56,20.80,4.63%
2881,<optionvalue="2881">富邦金,56.3,價太高了,38.08,42.48,47.60,4.22%
2882,<optionvalue="2882">國泰金,40,高於合理價,34.08,38.02,42.60,5.32%
2892,第一金,26.5,價太高了,19.36,21.59,24.20,4.56%
2820,華票,14.5,高於合理價,12.48,13.92,15.60,5.37%
2886,兆豐金,30.35,價太高了,23.36,26.06,29.20,4.81%
2535,達欣工,30.15,在合理價以內,29.28,32.66,36.60,6.06%
2538,基泰,12.65,低於低價,15.36,17.13,19.20,7.58%
5511,德昌,30,低於低價,31.52,35.16,39.40,6.56%
1216,統一,66.6,價太高了,41.44,46.23,51.80,3.88%
1232,大統益,141,價太高了,77.76,86.75,97.20,3.44%
1434,福懋,26.75,高於合理價,23.36,26.06,29.20,5.45%
1451,年興,20.95,低於低價,21.12,23.56,26.40,6.30%
1402,遠東新,31.9,價太高了,21.60,24.09,27.00,4.23%
5604,中連,52.2,低於低價,55.84,62.29,69.80,6.68%
3045,台灣大,94.7,高於合理價,83.68,93.35,104.60,5.52%
4904,遠傳,65.9,高於合理價,57.12,63.72,71.40,5.41%
2412,中華電,113,價太高了,76.00,84.78,95.00,4.20%
2535,達欣工,30.15,在合理價以內,29.28,32.66,36.60,6.06%
2912,統一超,272,價太高了,150.08,167.43,187.60,3.44%
1303,南亞,71,價太高了,55.36,61.76,69.20,4.87%
1301,台塑,86.8,價太高了,63.84,71.22,79.80,4.59%
1326,台化,70.5,高於合理價,60.80,67.83,76.00,5.39%
6189,<optionvalue="6189">豐藝,37.95,低於低價,42.72,47.65,53.40,7.03%
2347,聯強,59.2,價太高了,41.92,46.76,52.40,4.42%
6126,信音,20.2,價太高了,10.24,11.42,12.80,3.16%
3090,日電貿,52.6,在合理價以內,48.00,53.55,60.00,5.70%
5464,霖宏,26.4,價太高了,15.68,17.49,19.60,3.71%
2308,台達電,286.5,價太高了,85.92,95.85,107.40,1.87%
6115,鎰勝,42.2,低於低價,51.36,57.29,64.20,7.60%
2324,仁寶,23.05,在合理價以內,20.96,23.38,26.20,5.68%
2301,光寶科,63.8,價太高了,43.68,48.73,54.60,4.27%
2395,研華,331,價太高了,108.32,120.84,135.40,2.04%
2382,廣達,72.3,在合理價以內,66.40,74.07,83.00,5.73%
8255,朋程,163.5,價太高了,80.80,90.14,101.00,3.08%
2103,台橡,27.05,價太高了,21.12,23.56,26.40,4.87%
8930,青鋼,16.5,價太高了,12.48,13.92,15.60,4.72%
2006,東和鋼鐵,52.7,價太高了,29.44,32.84,36.80,3.49%
2002,<optionvalue="2002">中鋼,29.8,價太高了,15.20,16.95,19.00,3.18%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
0056,元大高股息,台幣,價太高了,22.08,24.63,27.60,%
01003T,兆豐新光R1,台幣,價太高了,5.60,6.24,7.00,%
01007T,兆豐國泰R2,台幣,價太高了,3.52,3.92,4.40,%
2884,玉山金,24.05,高於合理價,21.12,23.56,26.40,5.48%
5871,<optionvalue="5871">中租-KY,217,價太高了,65.92,73.54,82.40,1.89%
6592,<optionvalue="6592">和潤企業,102,價太高了,29.92,33.37,37.40,1.83%
9921,<optionvalue="9921">巨大,200.5,價太高了,96.00,107.10,120.00,2.99%
2351,順德,96.4,價太高了,33.92,37.84,42.40,2.19%
