1232,大統益,144.5,價太高了,77.76,86.75,97.20,3.36%
6201,亞弘電,39.9,在合理價以內,38.24,42.66,47.80,5.98%
8908,欣雄,70.5,價太高了,26.40,29.45,33.00,2.34%
6189,<optionvalue="6189">豐藝,38.75,低於低價,42.72,47.65,53.40,6.89%
9910,豐泰,197,價太高了,77.12,86.03,96.40,2.44%
6151,晉倫,26.4,低於低價,27.20,30.34,34.00,6.43%
2880,華南金,22.9,價太高了,16.64,18.56,20.80,4.54%
1434,福懋,27.2,高於合理價,23.36,26.06,29.20,5.36%
2347,聯強,61.3,價太高了,41.92,46.76,52.40,4.27%
6505,台塑化,82.7,價太高了,51.20,57.12,64.00,3.86%
9930,中聯資源,47,在合理價以內,43.36,48.37,54.20,5.76%
2881,<optionvalue="2881">富邦金,60,價太高了,38.08,42.48,47.60,3.96%
6126,信音,20.55,價太高了,10.24,11.42,12.80,3.11%
1451,年興,21.3,在合理價以內,21.12,23.56,26.40,6.19%
9942,茂順,111,價太高了,67.20,74.97,84.00,3.78%
8926,台汽電,34.7,在合理價以內,34.08,38.02,42.60,6.13%
2882,<optionvalue="2882">國泰金,43,價太高了,,,,%
3090,日電貿,54.8,高於合理價,48.00,53.55,60.00,5.47%
2892,,31.05,價太高了,19.36,21.59,24.20,3.89%
9917,中保科,99.9,價太高了,64.80,72.29,81.00,4.05%
1402,遠東新,32.7,價太高了,21.60,24.09,27.00,4.12%
9908,大台北,31.05,價太高了,16.80,18.74,21.00,3.38%
5464,霖宏,24.95,價太高了,15.68,17.49,19.60,3.92%
2820,華票,15.15,高於合理價,12.48,13.92,15.60,5.14%
9924,福興,42.5,高於合理價,36.96,41.23,46.20,5.43%
9918,欣天然,42.3,價太高了,20.48,22.84,25.60,3.02%
5604,,55.6,低於低價,55.84,62.29,69.80,6.27%
2886,兆豐金,32.6,價太高了,23.36,26.06,29.20,4.47%
2308,台達電,294.5,價太高了,85.92,95.85,107.40,1.82%
9941,<optionvalue="9941">裕融,172.5,價太高了,85.92,95.85,107.40,3.11%
3045,,95.1,高於合理價,83.68,93.35,104.60,5.49%
8917,欣泰,89.7,價太高了,,,,%
6115,鎰勝,43.35,低於低價,51.36,57.29,64.20,7.40%
2535,達欣工,30.8,在合理價以內,29.28,32.66,36.60,5.94%
4904,遠傳,66.5,高於合理價,57.12,63.72,71.40,5.36%
9925,新保,39.9,價太高了,31.36,34.98,39.20,4.91%
9926,,51.8,價太高了,26.88,29.98,33.60,3.24%
2538,基泰,13,低於低價,15.36,17.13,19.20,7.38%
2324,仁寶,22.8,在合理價以內,20.96,23.38,26.20,5.74%
2412,中華電,112.5,價太高了,76.00,84.78,95.00,4.22%
6201,亞弘電,39.9,在合理價以內,38.24,42.66,47.80,5.98%
9931,欣高,39.4,價太高了,21.28,23.74,26.60,3.37%
5511,德昌,30.5,低於低價,31.52,35.16,39.40,6.45%
6151,晉倫,26.4,低於低價,27.20,30.34,34.00,6.43%
2301,光寶科,66.4,價太高了,43.68,48.73,54.60,4.11%
2535,達欣工,30.8,在合理價以內,29.28,32.66,36.60,5.94%
8908,欣雄,70.5,價太高了,26.40,29.45,33.00,2.34%
6505,台塑化,82.7,價太高了,51.20,57.12,64.00,3.86%
2395,研華,346,價太高了,108.32,120.84,135.40,1.95%
2912,統一超,271,價太高了,150.08,167.43,187.60,3.46%
2880,華南金,22.9,價太高了,16.64,18.56,20.80,4.54%
1216,統一,67.1,價太高了,41.44,46.23,51.80,3.85%
8926,台汽電,34.7,價太高了,23.36,26.06,29.20,4.20%
2881,<optionvalue="2881">富邦金,60,價太高了,38.08,42.48,47.60,3.96%
2382,廣達,75.9,高於合理價,66.40,74.07,83.00,5.46%
1232,大統益,144.5,價太高了,77.76,86.75,97.20,3.36%
1303,南亞,75.4,價太高了,55.36,61.76,69.20,4.58%
8255,朋程,176,價太高了,80.80,90.14,101.00,2.86%
2882,<optionvalue="2882">國泰金,43,價太高了,34.08,38.02,42.60,4.95%
9908,大台北,31.05,價太高了,16.80,18.74,21.00,3.38%
2892,第一金,26.3,價太高了,19.36,21.59,24.20,4.60%
1434,福懋,27.2,高於合理價,23.36,26.06,29.20,5.36%
1301,台塑,88.9,價太高了,63.84,71.22,79.80,4.48%
9918,欣天然,42.3,價太高了,20.48,22.84,25.60,3.02%
2103,台橡,28,價太高了,21.12,23.56,26.40,4.71%
2820,華票,15.15,高於合理價,12.48,13.92,15.60,5.14%
1451,年興,21.3,在合理價以內,21.12,23.56,26.40,6.19%
8917,欣泰,89.7,價太高了,26.08,29.09,32.60,1.81%
8930,青鋼,17.25,價太高了,12.48,13.92,15.60,4.52%
1326,台化,72.6,高於合理價,60.80,67.83,76.00,5.23%
2886,兆豐金,32.6,價太高了,23.36,26.06,29.20,4.47%
9926,新海,51.8,價太高了,26.88,29.98,33.60,3.24%
6189,<optionvalue="6189">豐藝,38.75,低於低價,42.72,47.65,53.40,6.89%
1402,遠東新,32.7,價太高了,21.60,24.09,27.00,4.12%
2535,達欣工,30.8,在合理價以內,29.28,32.66,36.60,5.94%
2006,東和鋼鐵,57,價太高了,29.44,32.84,36.80,3.22%
9931,欣高,39.4,價太高了,21.28,23.74,26.60,3.37%
2347,聯強,61.3,價太高了,41.92,46.76,52.40,4.27%
5604,中連,55.6,低於低價,55.84,62.29,69.80,6.27%
2538,,13,低於低價,15.36,17.13,19.20,7.38%
2002,<optionvalue="2002">中鋼,32,價太高了,15.20,16.95,19.00,2.96%
6126,信音,20.55,價太高了,10.24,11.42,12.80,3.11%
8908,欣雄,70.5,價太高了,26.40,29.45,33.00,2.34%
3045,台灣大,95.1,高於合理價,83.68,93.35,104.60,5.49%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
5511,德昌,30.5,低於低價,31.52,35.16,39.40,6.45%
3090,日電貿,54.8,高於合理價,48.00,53.55,60.00,5.47%
2880,華南金,22.9,價太高了,16.64,18.56,20.80,4.54%
0056,元大高股息,台幣,價太高了,22.08,24.63,27.60,%
4904,遠傳,66.5,高於合理價,57.12,63.72,71.40,5.36%
01003T,兆豐新光R1,台幣,價太高了,5.60,6.24,7.00,%
2881,<optionvalue="2881">富邦金,60,價太高了,38.08,42.48,47.60,3.96%
5464,霖宏,24.95,價太高了,15.68,17.49,19.60,3.92%
1216,統一,67.1,價太高了,41.44,46.23,51.80,3.85%
2412,中華電,112.5,價太高了,76.00,84.78,95.00,4.22%
2882,<optionvalue="2882">國泰金,43,價太高了,34.08,38.02,42.60,4.95%
01007T,兆豐國泰R2,台幣,價太高了,3.52,3.92,4.40,%
2308,台達電,294.5,價太高了,85.92,95.85,107.40,1.82%
2535,達欣工,30.8,在合理價以內,29.28,32.66,36.60,5.94%
1232,大統益,144.5,價太高了,77.76,86.75,97.20,3.36%
2892,第一金,26.3,價太高了,19.36,21.59,24.20,4.60%
2884,玉山金,24.65,高於合理價,21.12,23.56,26.40,5.35%
5871,<optionvalue="5871">中租-KY,234.5,價太高了,65.92,73.54,82.40,1.75%
6115,鎰勝,43.35,低於低價,51.36,57.29,64.20,7.40%
6592,<optionvalue="6592">和潤企業,105.5,價太高了,29.92,33.37,37.40,1.77%
2912,統一超,271,價太高了,150.08,167.43,187.60,3.46%
2820,華票,15.15,高於合理價,12.48,13.92,15.60,5.14%
1434,,271,價太高了,23.36,26.06,29.20,.53%
2886,兆豐金,32.6,價太高了,23.36,26.06,29.20,4.47%
2324,仁寶,22.8,在合理價以內,20.96,23.38,26.20,5.74%
9921,<optionvalue="9921">巨大,204,價太高了,96.00,107.10,120.00,2.94%
1303,南亞,75.4,價太高了,55.36,61.76,69.20,4.58%
1451,年興,21.3,在合理價以內,21.12,23.56,26.40,6.19%
2535,達欣工,30.8,在合理價以內,29.28,32.66,36.60,5.94%
2351,順德,122.5,價太高了,33.92,37.84,42.40,1.73%
