1730,花仙子,56.6,價太高了,41.60,46.41,52.00,4.59%
4711,永純,15.05,在合理價以內,13.60,15.17,17.00,5.64%
1710,東聯,19.9,價太高了,13.76,15.35,17.20,4.32%
1717,長興,31.35,價太高了,24.64,27.48,30.80,4.91%
1723,中碳,115.5,價太高了,87.52,97.63,109.40,4.73%
1726,永記,72.8,高於合理價,58.40,65.15,73.00,5.01%
1102,亞泥,43.3,高於合理價,35.04,39.09,43.80,5.05%
1101,<optionvalue="1101">台泥,36.4,低於低價,38.88,43.37,48.60,6.67%
3260,威剛,79.5,價太高了,52.16,58.19,65.20,4.10%
5487,通泰,25,低於低價,25.44,28.38,31.80,6.36%
2330,台積電,533,價太高了,77.60,86.57,97.00,.90%
3034,聯詠,431.5,價太高了,209.60,233.83,262.00,3.03%
9945,潤泰新,35.35,低於低價,56.48,63.01,70.60,9.98%
6184,大豐電,50.3,價太高了,37.92,42.30,47.40,4.71%
9904,寶成,31.2,價太高了,21.92,24.45,27.40,4.39%
9940,信義,28.8,低於低價,33.92,37.84,42.40,7.36%
9910,豐泰,193,價太高了,77.12,86.03,96.40,2.49%
9930,中聯資源,48.45,高於合理價,43.36,48.37,54.20,5.59%
9942,茂順,121,價太高了,67.20,74.97,84.00,3.47%
9917,中保科,105.5,價太高了,64.80,72.29,81.00,3.83%
9924,福興,43.95,高於合理價,36.96,41.23,46.20,5.25%
9941,<optionvalue="9941">裕融,179.5,價太高了,85.92,95.85,107.40,2.99%
9925,新保,40.75,價太高了,31.36,34.98,39.20,4.80%
6201,亞弘電,43.1,高於合理價,38.24,42.66,47.80,5.54%
6151,晉倫,28.9,在合理價以內,27.20,30.34,34.00,5.88%
6505,台塑化,85,價太高了,51.20,57.12,64.00,3.76%
8926,台汽電,42.55,價太高了,23.36,26.06,29.20,3.43%
9908,大台北,31.6,價太高了,16.80,18.74,21.00,3.32%
9918,欣天然,41.5,價太高了,20.48,22.84,25.60,3.08%
8917,欣泰,74.2,價太高了,26.08,29.09,32.60,2.19%
9926,新海,51.8,價太高了,26.88,29.98,33.60,3.24%
9931,欣高,39.6,價太高了,21.28,23.74,26.60,3.35%
8908,欣雄,72,價太高了,26.40,29.45,33.00,2.29%
2880,華南金,22.35,價太高了,16.64,18.56,20.80,4.65%
2881,<optionvalue="2881">富邦金,56.5,價太高了,38.08,42.48,47.60,4.21%
2882,<optionvalue="2882">國泰金,41.8,高於合理價,34.08,38.02,42.60,5.09%
2892,第一金,26.45,價太高了,19.36,21.59,24.20,4.57%
2820,華票,15,高於合理價,12.48,13.92,15.60,5.20%
2886,兆豐金,33,價太高了,23.36,26.06,29.20,4.42%
2535,達欣工,33.4,高於合理價,29.28,32.66,36.60,5.47%
2538,基泰,12.65,低於低價,15.36,17.13,19.20,7.58%
5511,德昌,33.35,在合理價以內,31.52,35.16,39.40,5.90%
1216,統一,71.9,價太高了,41.44,46.23,51.80,3.60%
1232,大統益,148.5,價太高了,77.76,86.75,97.20,3.27%
1434,福懋,28.1,高於合理價,23.36,26.06,29.20,5.19%
1451,年興,23.05,在合理價以內,21.12,23.56,26.40,5.72%
1402,遠東新,31.3,價太高了,21.60,24.09,27.00,4.31%
5604,中連,49.6,低於低價,55.84,62.29,69.80,7.03%
3045,台灣大,101,高於合理價,83.68,93.35,104.60,5.17%
4904,遠傳,75.2,價太高了,57.12,63.72,71.40,4.74%
2412,中華電,119.5,價太高了,76.00,84.78,95.00,3.97%
2535,達欣工,33.4,高於合理價,29.28,32.66,36.60,5.47%
2912,統一超,269.5,價太高了,150.08,167.43,187.60,3.48%
1303,南亞,77.5,價太高了,55.36,61.76,69.20,4.46%
1301,台塑,91.8,價太高了,63.84,71.22,79.80,4.34%
1326,台化,69.1,高於合理價,60.80,67.83,76.00,5.49%
6189,<optionvalue="6189">豐藝,41.8,低於低價,42.72,47.65,53.40,6.38%
2347,聯強,61.3,價太高了,41.92,46.76,52.40,4.27%
6126,信音,22.25,價太高了,10.24,11.42,12.80,2.87%
3090,日電貿,59.4,高於合理價,48.00,53.55,60.00,5.05%
5464,霖宏,29.3,價太高了,15.68,17.49,19.60,3.34%
2308,台達電,301,價太高了,85.92,95.85,107.40,1.78%
6115,鎰勝,44.85,低於低價,51.36,57.29,64.20,7.15%
2324,仁寶,25.25,高於合理價,20.96,23.38,26.20,5.18%
2301,光寶科,73.3,價太高了,43.68,48.73,54.60,3.72%
2395,研華,371,價太高了,108.32,120.84,135.40,1.82%
2382,廣達,89.1,價太高了,66.40,74.07,83.00,4.65%
8255,朋程,195,價太高了,80.80,90.14,101.00,2.58%
2103,台橡,28.2,價太高了,21.12,23.56,26.40,4.68%
8930,青鋼,17.15,價太高了,12.48,13.92,15.60,4.54%
2006,東和鋼鐵,56,價太高了,29.44,32.84,36.80,3.28%
2002,<optionvalue="2002">中鋼,30.9,價太高了,15.20,16.95,19.00,3.07%
0050,元大台灣50,台幣,價太高了,28.64,31.95,35.80,%
0056,元大高股息,台幣,價太高了,22.08,24.63,27.60,%
01003T,兆豐新光R1,台幣,價太高了,5.60,6.24,7.00,%
01007T,兆豐國泰R2,台幣,價太高了,3.52,3.92,4.40,%
2884,玉山金,25.3,高於合理價,21.12,23.56,26.40,5.21%
5871,<optionvalue="5871">中租-KY,223.5,價太高了,65.92,73.54,82.40,1.84%
6592,<optionvalue="6592">和潤企業,120.5,價太高了,29.92,33.37,37.40,1.55%
9921,<optionvalue="9921">巨大,176,價太高了,96.00,107.10,120.00,3.40%
2351,順德,132,價太高了,33.92,37.84,42.40,1.60%
